country,co2_per_capita,renewables_share_energy,fossil_share_energy,low_carbon_share_energy,gdp,cluster,cluster_label
New Zealand,8.737,34.139,65.861,34.139,112775904669.0,2,"Moderate CO₂, Balanced Energy"
New Zealand,9.004,33.366,66.634,33.366,118221542739.0,2,"Moderate CO₂, Balanced Energy"
New Zealand,8.768,36.99,63.01,36.99,123732222489.0,1,"Low CO₂, Renewable-heavy"
New Zealand,9.045,33.787,66.213,33.787,127087212440.0,2,"Moderate CO₂, Balanced Energy"
New Zealand,8.92,34.047,65.953,34.047,130823651084.0,2,"Moderate CO₂, Balanced Energy"
New Zealand,8.615,34.701,65.299,34.701,136252900902.0,2,"Moderate CO₂, Balanced Energy"
New Zealand,8.796,33.836,66.164,33.836,135932629621.0,2,"Moderate CO₂, Balanced Energy"
New Zealand,8.037,37.362,62.638,37.362,136500728040.0,1,"Low CO₂, Renewable-heavy"
New Zealand,8.001,38.311,61.689,38.311,139478805582.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.813,39.187,60.813,39.187,142521900112.0,1,"Low CO₂, Renewable-heavy"
New Zealand,8.142,36.696,63.304,36.696,146280651356.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.908,36.769,63.231,36.769,149512485774.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.827,37.452,62.548,37.452,154422989929.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.76,38.143,61.857,38.143,160782215776.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.24,38.817,61.183,38.817,167418113760.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.41,37.085,62.915,37.085,174187918857.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.282,38.098,61.902,38.098,181445758308.0,1,"Low CO₂, Renewable-heavy"
New Zealand,7.358,36.9,63.1,36.9,187274507980.0,1,"Low CO₂, Renewable-heavy"
New Zealand,6.728,39.275,60.725,39.275,184971347287.0,1,"Low CO₂, Renewable-heavy"
New Zealand,6.773,40.316,59.684,40.316,196312458906.0,1,"Low CO₂, Renewable-heavy"
New Zealand,6.229,43.295,56.705,43.295,200602760076.0,1,"Low CO₂, Renewable-heavy"
North Macedonia,5.378,4.612,95.388,4.612,17074264103.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.788,8.041,91.959,8.041,16091738511.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.13,7.83,92.17,7.83,15099004830.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.787,4.804,95.196,4.804,14032388036.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.966,6.818,93.182,6.818,13843334272.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.966,7.805,92.195,7.805,13754792054.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.679,7.127,92.873,7.127,13985282522.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.169,8.375,91.625,8.375,14249362170.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.735,8.919,91.081,8.919,14789521174.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.288,11.962,88.038,11.962,15508166039.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.116,10.608,89.392,10.608,16307994486.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.013,5.981,94.019,5.981,15872667390.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.778,7.348,92.652,7.348,16017432272.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.1,11.797,88.203,11.797,16466000239.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.944,12.822,87.178,12.822,17324217189.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,4.113,12.409,87.591,12.409,18219129334.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,4.141,13.409,86.591,13.409,19227779553.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,4.329,8.212,91.788,8.212,20547244002.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.315,7.049,92.951,7.049,21752220835.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.002,10.849,89.151,10.849,21758909955.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.988,18.923,81.077,18.923,22583127369.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,4.324,11.084,88.916,11.084,23201482935.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,4.171,8.636,91.364,8.636,23095684802.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.702,13.683,86.317,13.683,23771197646.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,3.587,11.857,88.143,11.857,24633991465.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.393,17.673,82.327,17.673,25583815729.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,3.368,17.241,82.759,17.241,26312536822.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,3.653,11.201,88.799,11.201,26597107306.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.466,16.351,83.649,16.351,27363281668.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,4.018,10.903,89.097,10.903,28433274864.0,0,"Moderate CO₂, Fossil-heavy"
North Macedonia,3.729,13.396,86.604,13.396,27100243788.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,3.521,14.348,85.652,14.348,28165634846.0,2,"Moderate CO₂, Balanced Energy"
North Macedonia,3.995,13.053,86.947,13.053,28770256385.0,2,"Moderate CO₂, Balanced Energy"
Norway,4.402,66.502,33.498,66.502,51573116411.0,1,"Low CO₂, Renewable-heavy"
Norway,5.207,63.971,36.029,63.971,53519227021.0,1,"Low CO₂, Renewable-heavy"
Norway,5.101,65.187,34.813,65.187,56866006025.0,1,"Low CO₂, Renewable-heavy"
Norway,5.533,65.743,34.257,65.743,58140195824.0,1,"Low CO₂, Renewable-heavy"
Norway,5.769,62.426,37.574,62.426,60764566884.0,1,"Low CO₂, Renewable-heavy"
Norway,7.22,60.02,39.98,60.02,61972260219.0,1,"Low CO₂, Renewable-heavy"
Norway,6.961,62.513,37.487,62.513,65149528031.0,1,"Low CO₂, Renewable-heavy"
Norway,7.474,62.848,37.152,62.848,68469665003.0,1,"Low CO₂, Renewable-heavy"
Norway,7.699,64.158,35.842,64.158,71489065319.0,1,"Low CO₂, Renewable-heavy"
Norway,6.948,66.946,33.054,66.946,74488458336.0,1,"Low CO₂, Renewable-heavy"
Norway,7.636,66.598,33.402,66.598,78383042050.0,1,"Low CO₂, Renewable-heavy"
Norway,8.279,65.944,34.056,65.944,82978994772.0,1,"Low CO₂, Renewable-heavy"
Norway,8.238,62.82,37.18,62.82,86520545466.0,1,"Low CO₂, Renewable-heavy"
Norway,8.038,62.729,37.271,62.729,89538338690.0,1,"Low CO₂, Renewable-heavy"
Norway,8.502,64.445,35.555,64.445,93549790070.0,1,"Low CO₂, Renewable-heavy"
Norway,7.778,63.822,36.178,63.822,98181537036.0,1,"Low CO₂, Renewable-heavy"
Norway,7.758,67.236,32.764,67.236,99126698247.0,1,"Low CO₂, Renewable-heavy"
Norway,7.513,67.812,32.188,67.812,99335075607.0,1,"Low CO₂, Renewable-heavy"
Norway,7.739,70.602,29.398,70.602,102897042380.0,1,"Low CO₂, Renewable-heavy"
Norway,8.167,69.836,30.164,69.836,108971446149.0,1,"Low CO₂, Renewable-heavy"
Norway,7.775,68.189,31.811,68.189,114639982242.0,1,"Low CO₂, Renewable-heavy"
Norway,8.347,65.58,34.42,65.58,118764657839.0,1,"Low CO₂, Renewable-heavy"
Norway,7.931,67.066,32.934,67.066,121201513299.0,1,"Low CO₂, Renewable-heavy"
Norway,8.455,68.65,31.35,68.65,121152473106.0,1,"Low CO₂, Renewable-heavy"
Norway,8.079,70.15,29.85,70.15,122313004364.0,1,"Low CO₂, Renewable-heavy"
Norway,8.254,71.558,28.442,71.558,124859200464.0,1,"Low CO₂, Renewable-heavy"
Norway,7.853,70.179,29.821,70.179,132697585836.0,1,"Low CO₂, Renewable-heavy"
Norway,8.026,71.026,28.974,71.026,141648316012.0,1,"Low CO₂, Renewable-heavy"
Norway,8.337,70.755,29.245,70.755,150177267961.0,1,"Low CO₂, Renewable-heavy"
Norway,8.731,68.297,31.703,68.297,162645039026.0,1,"Low CO₂, Renewable-heavy"
Norway,8.825,69.429,30.571,69.429,174592147085.0,1,"Low CO₂, Renewable-heavy"
Norway,9.482,64.532,35.468,64.532,189011166346.0,1,"Low CO₂, Renewable-heavy"
Norway,9.454,65.003,34.997,65.003,205129717023.0,1,"Low CO₂, Renewable-heavy"
Norway,9.441,65.899,34.101,65.899,216978667712.0,1,"Low CO₂, Renewable-heavy"
Norway,9.55,67.145,32.855,67.145,228192617125.0,1,"Low CO₂, Renewable-heavy"
Norway,9.381,70.793,29.207,70.793,242751277829.0,1,"Low CO₂, Renewable-heavy"
Norway,9.642,66.998,33.002,66.998,255455331302.0,1,"Low CO₂, Renewable-heavy"
Norway,9.381,68.324,31.676,68.324,267081351259.0,1,"Low CO₂, Renewable-heavy"
Norway,9.622,62.65,37.35,62.65,277856282106.0,1,"Low CO₂, Renewable-heavy"
Norway,9.638,63.413,36.587,63.413,297743119876.0,1,"Low CO₂, Renewable-heavy"
Norway,9.361,68.685,31.315,68.685,314940774381.0,1,"Low CO₂, Renewable-heavy"
Norway,9.411,65.662,34.338,65.662,332457531096.0,1,"Low CO₂, Renewable-heavy"
Norway,9.685,67.798,32.202,67.798,352692911227.0,1,"Low CO₂, Renewable-heavy"
Norway,9.373,69.317,30.683,69.317,364943654963.0,1,"Low CO₂, Renewable-heavy"
Norway,8.926,67.628,32.372,67.628,370113292846.0,1,"Low CO₂, Renewable-heavy"
Norway,9.339,64.629,35.371,64.629,383760934305.0,1,"Low CO₂, Renewable-heavy"
Norway,9.04,65.624,34.376,65.624,399420041611.0,1,"Low CO₂, Renewable-heavy"
Norway,8.819,69.202,30.798,69.202,410276121127.0,1,"Low CO₂, Renewable-heavy"
Norway,8.767,66.873,33.127,66.873,414445317738.0,1,"Low CO₂, Renewable-heavy"
Norway,8.754,67.914,32.086,67.914,422933730082.0,1,"Low CO₂, Renewable-heavy"
Norway,8.772,67.676,32.324,67.676,430788988142.0,1,"Low CO₂, Renewable-heavy"
Norway,8.539,69.046,30.954,69.046,435806553454.0,1,"Low CO₂, Renewable-heavy"
Norway,8.376,68.894,31.106,68.894,446543702505.0,1,"Low CO₂, Renewable-heavy"
Norway,8.372,68.132,31.868,68.132,450245217440.0,1,"Low CO₂, Renewable-heavy"
Norway,8.016,66.741,33.259,66.741,455304831150.0,1,"Low CO₂, Renewable-heavy"
Norway,7.673,70.963,29.037,70.963,449485260525.0,1,"Low CO₂, Renewable-heavy"
Norway,7.592,71.305,28.695,71.305,467007972731.0,1,"Low CO₂, Renewable-heavy"
Norway,7.483,69.648,30.352,69.648,482328451592.0,1,"Low CO₂, Renewable-heavy"
Oman,0.044,0.0,100.0,0.0,1138811611.0,0,"Moderate CO₂, Fossil-heavy"
Oman,0.049,0.0,100.0,0.0,1199748426.0,0,"Moderate CO₂, Fossil-heavy"
Oman,0.221,0.0,100.0,0.0,1992792768.0,0,"Moderate CO₂, Fossil-heavy"
Oman,0.256,0.0,100.0,0.0,3626114829.0,0,"Moderate CO₂, Fossil-heavy"
Oman,0.363,0.0,100.0,0.0,4555251137.0,0,"Moderate CO₂, Fossil-heavy"
Oman,0.354,0.0,100.0,0.0,4714814081.0,0,"Moderate CO₂, Fossil-heavy"
Oman,3.072,0.0,100.0,0.0,4753764227.0,0,"Moderate CO₂, Fossil-heavy"
Oman,2.981,0.0,100.0,0.0,5198972473.0,0,"Moderate CO₂, Fossil-heavy"
Oman,2.926,0.0,100.0,0.0,4478044021.0,0,"Moderate CO₂, Fossil-heavy"
Oman,3.124,0.0,100.0,0.0,4991525490.0,0,"Moderate CO₂, Fossil-heavy"
Oman,9.31,0.0,100.0,0.0,6212164387.0,0,"Moderate CO₂, Fossil-heavy"
Oman,10.213,0.0,100.0,0.0,7008887605.0,0,"Moderate CO₂, Fossil-heavy"
Oman,9.938,0.0,100.0,0.0,7029722074.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.652,0.0,100.0,0.0,6895599792.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.13,0.0,100.0,0.0,7190609784.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.034,0.0,100.0,0.0,7625997148.0,0,"Moderate CO₂, Fossil-heavy"
Oman,5.687,0.0,100.0,0.0,8925583062.0,0,"Moderate CO₂, Fossil-heavy"
Oman,5.127,0.0,100.0,0.0,9954318046.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.37,0.0,100.0,0.0,11615733169.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.455,0.0,100.0,0.0,13560461008.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.523,0.0,100.0,0.0,15457397547.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.974,0.0,100.0,0.0,15789073016.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.292,0.0,100.0,0.0,17052943068.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.65,0.0,100.0,0.0,17563823554.0,0,"Moderate CO₂, Fossil-heavy"
Oman,5.99,0.0,100.0,0.0,18300875919.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.398,0.0,100.0,0.0,18309502487.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.297,0.0,100.0,0.0,20523449762.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.168,0.0,100.0,0.0,23477627483.0,0,"Moderate CO₂, Fossil-heavy"
Oman,6.574,0.0,100.0,0.0,26328163578.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.39,0.0,100.0,0.0,28891343065.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.873,0.0,100.0,0.0,32313285852.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.437,0.0,100.0,0.0,35842067925.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.282,0.0,100.0,0.0,41346951900.0,0,"Moderate CO₂, Fossil-heavy"
Oman,8.343,0.0,100.0,0.0,46306004470.0,0,"Moderate CO₂, Fossil-heavy"
Oman,9.799,0.0,100.0,0.0,50522589652.0,0,"Moderate CO₂, Fossil-heavy"
Oman,10.51,0.0,100.0,0.0,58124187550.0,0,"Moderate CO₂, Fossil-heavy"
Oman,9.744,0.0,100.0,0.0,64949142360.0,0,"Moderate CO₂, Fossil-heavy"
Oman,11.544,0.0,100.0,0.0,68131998222.0,0,"Moderate CO₂, Fossil-heavy"
Oman,14.622,0.0,100.0,0.0,69978417960.0,0,"Moderate CO₂, Fossil-heavy"
Oman,12.162,0.0,100.0,0.0,74745449481.0,0,"Moderate CO₂, Fossil-heavy"
Oman,12.942,0.0,100.0,0.0,80936605625.0,0,"Moderate CO₂, Fossil-heavy"
Oman,16.085,0.0,100.0,0.0,90553430362.0,0,"Moderate CO₂, Fossil-heavy"
Oman,17.629,0.0,100.0,0.0,100681198254.0,0,"Moderate CO₂, Fossil-heavy"
Oman,18.06,0.0,100.0,0.0,115217924982.0,0,"Moderate CO₂, Fossil-heavy"
Oman,16.577,0.0,100.0,0.0,127016653137.0,0,"Moderate CO₂, Fossil-heavy"
Oman,18.651,0.0,100.0,0.0,135198273857.0,0,"Moderate CO₂, Fossil-heavy"
Oman,18.625,0.0,100.0,0.0,132756531310.0,0,"Moderate CO₂, Fossil-heavy"
Oman,17.791,0.0,100.0,0.0,144522749866.0,0,"Moderate CO₂, Fossil-heavy"
Oman,17.107,0.001,99.999,0.001,152076951430.0,0,"Moderate CO₂, Fossil-heavy"
Oman,16.537,0.001,99.999,0.001,154041791696.0,0,"Moderate CO₂, Fossil-heavy"
Oman,16.221,0.003,99.997,0.003,161770059399.0,0,"Moderate CO₂, Fossil-heavy"
Oman,15.086,0.003,99.997,0.003,169932976616.0,0,"Moderate CO₂, Fossil-heavy"
Oman,14.622,0.011,99.989,0.011,170449577065.0,0,"Moderate CO₂, Fossil-heavy"
Oman,15.372,0.01,99.99,0.01,172643265345.0,0,"Moderate CO₂, Fossil-heavy"
Oman,15.69,0.017,99.983,0.017,170692383655.0,0,"Moderate CO₂, Fossil-heavy"
Oman,15.886,0.109,99.891,0.109,165230251016.0,0,"Moderate CO₂, Fossil-heavy"
Oman,16.674,0.496,99.504,0.496,170025212745.0,0,"Moderate CO₂, Fossil-heavy"
Oman,16.488,1.136,98.864,1.136,177355008173.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.322,7.456,92.544,7.456,70661282988.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.319,7.4,92.6,7.4,76405786843.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.329,7.924,92.076,7.924,79258961257.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.367,8.392,91.608,8.392,84766477183.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.346,8.814,91.186,8.814,90261653464.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.341,7.922,92.078,7.922,99675942742.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.314,10.942,88.918,11.082,100157188906.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.297,12.553,86.811,13.189,100869216328.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.306,12.396,86.491,13.509,108175171710.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.317,11.496,87.071,12.929,111773760656.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.334,12.61,85.819,14.181,116475289398.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.318,13.489,85.199,14.801,122635611968.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.329,14.816,84.416,15.584,127467033312.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.341,17.203,82.429,17.571,137688230625.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.356,17.059,82.834,17.166,142754670023.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.388,16.12,83.736,16.264,157740585914.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.399,15.652,84.065,15.935,170114458312.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.417,15.973,83.716,16.284,183113352296.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.434,17.322,82.285,17.715,195559367070.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.447,16.962,82.589,17.411,203232800671.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.477,16.764,82.735,17.265,220940072343.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.483,15.108,84.254,15.746,234955266578.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.504,17.737,81.933,18.067,248712727781.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.53,17.499,82.303,17.697,264731820890.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.537,16.76,83.126,16.874,277371088054.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.584,15.694,83.921,16.079,290069526062.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.562,15.851,83.785,16.215,311483364597.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.583,16.468,83.076,16.924,327814343506.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.608,16.362,83.334,16.666,338978430026.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.643,15.512,84.064,15.936,356454516834.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.621,15.541,84.103,15.897,376967615526.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.675,15.909,83.881,16.119,391435181933.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.658,12.213,87.488,12.512,402359547116.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.66,14.898,84.859,15.141,419024845538.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.66,12.713,87.24,12.76,440333180316.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.671,10.753,88.7,11.3,459798536606.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.662,10.829,87.999,12.001,477964444881.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.677,11.551,87.431,12.569,504824722487.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.677,12.784,86.272,13.728,543920300431.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.728,12.115,86.82,13.18,592025705114.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.741,12.98,85.947,14.053,641139042718.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.768,11.995,87.0,13.0,685965623310.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.804,11.84,87.294,12.706,719253757580.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.78,10.105,89.249,10.751,746912719652.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.763,10.194,88.904,11.096,774880575078.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.74,10.436,88.675,11.325,805491514683.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.734,10.606,88.029,11.971,845096928750.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.725,3.989,95.011,4.989,878485024934.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.702,10.559,88.025,11.975,918328534363.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.704,10.733,87.745,12.255,961516822345.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.667,10.407,88.27,11.73,1010825281718.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.803,10.286,88.228,11.772,1061146810870.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.949,8.975,88.88,11.12,1117267177186.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.897,8.879,88.728,11.272,1165406508457.0,0,"Moderate CO₂, Fossil-heavy"
Pakistan,0.827,10.438,87.21,12.79,1172330212219.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.917,11.468,86.056,13.944,1202026422230.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,1.017,9.927,86.422,13.578,1278204948031.0,2,"Moderate CO₂, Balanced Energy"
Pakistan,0.87,10.571,83.805,16.195,1318834969356.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.016,13.37,86.63,13.37,65696160581.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.094,11.784,88.216,11.784,71226665558.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.096,12.979,87.021,12.979,74091346592.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.131,13.683,86.317,13.683,73284024000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.161,14.797,85.203,14.797,75165694611.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.316,13.698,86.302,13.698,81043369200.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.343,16.812,83.188,16.812,84693327380.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.277,19.407,80.593,19.407,87412242023.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.352,18.347,81.653,18.347,92028472647.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.426,17.471,82.529,17.471,96868852035.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.43,17.284,82.716,17.284,104551629812.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.425,17.841,82.159,17.841,106022340281.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.446,18.371,81.629,18.371,105950393541.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.357,18.813,81.187,18.813,105938527515.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.312,19.402,80.598,19.402,112279731593.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.386,18.693,81.307,18.693,117521555537.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.35,20.246,79.754,20.246,122880962689.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.293,21.326,78.674,21.326,123031210000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.09,23.572,76.428,23.572,106507839000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.076,23.966,76.034,23.966,111385449000.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.99,26.356,73.644,26.356,113560608000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.082,26.158,73.842,26.158,124887950000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.248,25.82,74.18,25.82,135510960000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.188,25.476,74.524,25.476,124322130000.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.011,27.945,72.055,27.945,109139160000.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.972,28.065,71.935,28.065,103572000000.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.923,31.07,68.93,31.07,108468600578.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.915,26.897,73.103,26.897,110495351335.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.02,29.879,70.121,29.879,92121419172.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.012,29.688,70.312,29.688,103509723878.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.033,27.773,72.227,27.773,111333590886.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.996,27.724,72.276,27.724,114659592873.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.098,28.091,71.909,28.091,122417899136.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.09,28.377,71.623,28.377,122316689368.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.129,29.158,70.842,29.158,124629013218.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.078,31.45,68.55,31.45,128561599053.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.937,34.392,65.608,34.392,130005019162.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.938,34.293,65.707,34.293,137911092694.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.903,35.519,64.481,35.519,144583674826.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.023,31.152,68.848,31.152,152840586065.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.079,30.827,69.173,30.827,163489485317.0,2,"Moderate CO₂, Balanced Energy"
Peru,0.999,33.532,66.468,33.532,176775277493.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.212,30.645,69.355,30.645,192942634714.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.239,27.606,72.394,27.606,211009673563.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.364,28.469,71.531,28.469,212830474173.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.461,25.513,74.487,25.513,230353256282.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.444,24.656,75.344,24.656,244711917914.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.54,24.827,75.173,24.827,259737230567.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.433,24.991,75.009,24.991,274939626306.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.64,24.772,75.228,24.772,281488723310.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.615,24.89,75.11,24.89,290642734598.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.707,23.56,76.44,23.56,302131843581.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.747,27.624,72.376,27.624,309742529723.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.756,28.247,71.753,28.247,322061010919.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.808,28.051,71.949,28.051,329252610797.0,2,"Moderate CO₂, Balanced Energy"
Peru,1.438,31.113,68.887,31.113,292988745490.0,2,"Moderate CO₂, Balanced Energy"
